vclaim_id	vclaim	title
vclaim-sno-the-father-of-traffic-safety	The man who penned the first traffic laws never drove a car himself.	William Phelps Eno – The Father of Traffic Safety
vclaim-sno-the-fence	Concentration camp survivor is coincidentally reunited years later with a girl who secretly helped feed him.	The Fence – Herman Rosenblat
vclaim-sno-the-final-furball	A woman on death row has requested a live kitten for her last meal.	Death Row Inmate Requests a Kitten as Last Meal
vclaim-sno-the-fired-drill	Large company effects mass layoff via a fire drill.	Fire Drill Layoff
vclaim-sno-the-floating-church	A new church was moved by a hurricane onto a plot of land that church members had originally attempted to purchase for it.	The Church Moved by the Hand of God
vclaim-sno-the-follower	Photograph shows a kayaker being trailed by a Great White shark.	The Follower
vclaim-sno-the-freedom-rock	Photographs show a rock painted with patriotic scenes alongside an Iowa highway.	The Freedom Rock in Iowa
vclaim-sno-the-gap-is-using-merry-christmas-signs-instead-of-happy-holidays	"Gap, Inc. stores will feature signs saying ""Merry Christmas"" instead of ""happy holidays."""	The Gap Is Using ‘Merry Christmas’ Signs Instead of ‘Happy Holidays’?
vclaim-sno-the-generous-one	Shoppers pitch in to buy food for a woman who was embarrassed over using a welfare card at a grocery store.	Think Before We Speak
vclaim-sno-the-gobbler	Prankish kids leave a turkey neck sticking out of Dad's pants; Mom faints when she sees the cat gnawing on it.	Turkey Neck
vclaim-sno-the-gold-and-ivory-tablecloth	A war-separated couple was reunited by a tablecloth.	The Gold and Ivory Tablecloth
vclaim-sno-the-great-divide	Texas can by law choose to divide itself into five different states.	Can Texas Divide Itself into Five Separate States?
vclaim-sno-the-great-molasses-flood	A fatal wave of molasses swept through Boston in January 1919.	The Great Molasses Flood of 1919
vclaim-sno-the-great-stork-derby	A wealthy Toronto lawyer bequeathed his estate to whichever woman gave birth to the most babies in the ten-year period following his death.	The Toronto ‘Stork Derby’ Baby Race
vclaim-sno-the-greediest-generation	"Former senator Alan Simpson hypocritically referred to modern Americans as ""the greediest generation."""	Did Alan Simpson or Dick Durbin Call Americans ‘The Greediest Generation’?
vclaim-sno-the-hare-dryer	A family’s dog trots into the yard carrying the corpse of their neighbor’s pet rabbit in its jaws.  The dog’s owners wash and blow dry the dead rabbit to give it the appearance of life, then sneak into the neighbors’ yard and return it to its cage.  The neighbors are horrified when they discover that some sick person has dug up their rabbit (it had died the day before) and put it back in the cage.	Replaced Rabbit
vclaim-sno-the-hello-girl	"The greeting ""Hello"" entered the language because it was the surname of Alexander Graham Bell's girlfriend."	The Hello Girl
vclaim-sno-the-highway-sign	U.S. Interstate highways are numbered according to a pattern based on their direction and location.	U.S. Highway Numbering
vclaim-sno-the-hildabeast	List reproduces various statements made by Hillary Clinton.	The HildaBeast
vclaim-sno-the-hind-lick-maneuver	Family pet startles man by sticking its cold nose into his genitals.	Nude Startled by Nosey Pet
vclaim-sno-the-hole-truth-2	Golf courses have eighteen holes because a bottle of Scotch contains eighteen shots.	Why Golf Courses Have 18 Holes
vclaim-sno-the-holy-ce	Pope Francis holds an advanced degree in chemistry.	FALSE: Pope Francis Has a Master's Degree in Chemistry
vclaim-sno-the-hook	A couple's late night make-out session is cut short when they hear a report on the car radio about an escaped killer (who has a hook for a hand) in the vicinity. The girl insists on being driven home immediately; upon arrival at her house, the boy discovers a bloody hook hanging from the passenger-side car door handle.	The Hook
vclaim-sno-the-hunger-site	You can direct money to hunger relief simply by clicking a button on a web site.	The Hunger Site
vclaim-sno-the-imperfect-storm	Photographs show the Statue of Liberty amidst a hurricane.	Statue of Liberty Amidst a Hurricane
vclaim-sno-the-italian-stallion	One of Sylvester Stallone's first screen efforts was a starring role in a porn film.	Sylvester Stallone Porn Film
vclaim-sno-the-joggers-billfold	Thinking himself robbed of his billfold, a jogger runs down the thief and takes back his property . . . only to later discover his ‘stolen’ wallet at home.	The Jogger’s Billfold
vclaim-sno-the-killer-in-the-backseat	A good Samaritan warns a female driver about the armed and dangerous man hiding in the back seat of her car.	The Killer in the Backseat
vclaim-sno-the-killing-yields	A U.S. company is hiring mercenaries at a salary of $500,000 per year to kill ISIS members.	U.S. Company Hiring Mercenaries to Kill ISIS
vclaim-sno-the-knight-before	Furman University changed the name of its mascot to avoid an embarrassing acronym.	Furman University – Christian Knights
vclaim-sno-the-kosher-nostra	Certain symbols displayed on the packaging of a variety of grocery items signify that their manufacturers have paid a 'secret tax' to the Jews.	Is Kosher Food Certification a ‘Jewish Scam’?
vclaim-sno-the-last-bullfight	A photograph captures the exact moment torero Álvaro Múnera became an opponent of bullfights.	Is This the Exact Moment a Bullfighter Became an Anti-Bullfighting Activist?
vclaim-sno-the-last-interrogation	Video shows a suspect in a police shooting committing suicide in an interview room.	Police Interview Room Suicide
vclaim-sno-the-last-laughs-on-him	People have died laughing.	Have People Died Laughing?
vclaim-sno-the-last-letter	Letter from a disabled veteran criticizes George Bush and Dick Cheney over the Iraq War.	A Message to George W. Bush and Dick Cheney from a Dying Veteran
vclaim-sno-the-last-of-the-kennedy-dynasty	Article chronicles aspects of Senator Ted Kennedy’s life and career.	The Last of the Kennedy Dynasty
vclaim-sno-the-leper-who-changes-spots	A leper was found working in a Chesterfield cigarette factory.	Leper in Chesterfield Cigarette Factory
vclaim-sno-the-lighter-side-of-death	Spark from a welding arc reaches disposable lighter in worker’s pocket, causing it to explode and kill him.	Exploding Lighters
vclaim-sno-the-lion-in-summer	Photograph shows lions resting in the shade of an airplane's wing.	Are These Lions Huddled in the Shade of an Airplane Wing?
vclaim-sno-the-lion-king	The letters S-E-X are formed by a swirling cloud of dust in The Lion King.	Is the Word ‘Sex’ Hidden in ‘The Lion King’?
vclaim-sno-the-little-girl	"John Michael Montgomery's song ""The Little Girl"" is based on a true story."	Was John Michael Montgomery’s Song ‘The Little Girl’ Based on a True Story?
vclaim-sno-the-little-mermaid	Emma Watson will be starring in a live-action version of	Emma Watson as ‘The Little Mermaid’
vclaim-sno-the-littlest-fireman	A dying child was made an honorary fireman by the Phoenix Fire Department.	The Littlest Fireman
vclaim-sno-the-loan-arranger	Barack Obama filed a lawsuit to require banks to “make loans to poor people.”	Obama Required Banks to Lend Money to Poor People
vclaim-sno-the-lost-blue-book	Faced with a test question he cannot answer, a student tricks his instructor into believing that one of his exam booklets was lost.	The Tale of the Lost Blue Book
vclaim-sno-the-lost-day	"NASA scientists discovered a ""missing"" day in time that corresponds to Biblical accounts of the sun's standing still in the sky."	NASA Discovers a ‘Lost Day’ in Time?
vclaim-sno-the-lost-wreck	Work crew discovers a decades-old wrecked car with several skeletons inside.	The Lost Wreck
vclaim-sno-the-lottery	On 11 September 2002, the first anniversary of the terrorist attacks on New York’s World Trade Center towers, the numbers selected in one of the	Sept 11 Lottery Coincidence
vclaim-sno-the-lowes-down	The jilted wife of the owner of Home Depot created the Lowe's chain of home improvement stores.	Lowe’s vs. Home Depot
vclaim-sno-the-maine-event	Article describes incidents in the administration of Maine governor Paul LePage.	Meet Maine's New Governor: Paul LePage
vclaim-sno-the-mandarin-menace	Pesticide used on mandarin oranges imported from China is causing severe allergic reactions among U.S. consumers.	Mandarin Orange Pesticide
vclaim-sno-the-meathead	Shoplifter who attempts to conceal a chicken under her hat is caught when the frozen loot renders her unconscious.	‘Frozen Brain’ Shoplifter
vclaim-sno-the-metabo-law	A law in Japan makes it illegal for citizens of that country to be fat.	Is It Illegal to Be Fat in Japan?
vclaim-sno-the-middle-wife	Second grader acts out her mother’s birthing process in school as a show-and-tell offering.	The Middle Wife
vclaim-sno-the-milk-of-human-kindness	A doctor operated for free on a girl who years earlier had given him a glass of milk.	Dr. Howard Kelly and the Glass of Milk
vclaim-sno-the-millers-tale	Comedian Dennis Miller authored “A Brief Overview of the Situation,” an essay about the Palestinian-Israeli conflict.	A Brief Overview of the Situation
vclaim-sno-the-miselucidation-of-lauryn-hill	"During an MTV interview, singer Lauryn Hill said: ""I would rather die than have a white person buy one of my albums."""	The Miselucidation of Lauryn Hill
vclaim-sno-the-modular-body-videos	A video shows Oscar, the world's first modular life form.	World’s First ‘Modular Life Form’
vclaim-sno-the-money-team	Boxer Floyd Mayweather is giving away $2.6 million to one lucky fan on Facebook.	Floyd Mayweather Giving Away Money on Facebook?
vclaim-sno-the-montauk-monster	Photographs show unusual animal carcasses found in Montauk (New York) and Panama.	Montauk Monster / Panama Creature
vclaim-sno-the-music-mandate	All live music played anywhere in the U.S. now requires a permit from the Department of Homeland Security.	Department of Homeland Security Requires Permits for Live Music?
vclaim-sno-the-music-manson	Charles Manson was one of the 437 applicants who tried out for The Monkees in 1965.	Did Charles Manson Audition for The Monkees?
vclaim-sno-the-new-fashion-rage-in-mug-shots	Mug shots demonstrate a preponderance of Obama supporters among arrestees.	The New Fashion Rage in Mug Shots
vclaim-sno-the-north-face-refuse-jackets	The North Face refused to fulfill a clothing order to Innovex Downhole Solutions, a Houston-based oil and gas company, over concerns about the company’s environmental practices.	Did The North Face Refuse To Sell an Oil Company Hundreds of Jackets?
vclaim-sno-the-not-so-sweet-smell-of-success	Fame, Lady Gaga’s perfume, is made with blood and semen.	Lady Gaga Perfume
vclaim-sno-the-notebook-2-hoax	The movie 'The Notebook 2' has started filming in various US cities.	‘The Notebook’ Sequel Isn’t in Production
vclaim-sno-the-obama-trifecta	List details a “trifecta” of firsts related to President Obama.	The Obama Trifecta
vclaim-sno-the-obligatory-wait	All colleges have regulations specifying how long students must wait if an instructor fails to appear, and these wait times vary depending upon the academic rank of the instructor.	How Long Must Students Wait for an Absent Professor?
vclaim-sno-the-obstinate-lighthouse	An aircraft carrier unknowingly attempted to bully a lighthouse into moving out of its way.	The Obstinate Lighthouse
vclaim-sno-the-office-us-is-returning-in-2018	A continuation of 'The Office' television series is in the works at NBC.	Is ‘The Office’ Returning to U.S. Television in 2018?
vclaim-sno-the-old-college-sigh	"A significant and growing number of college students support ""post-birth abortions,"" extending to children as old as four or five."	More College Students Support Post-Birth Abortion?
